,filename,variables,clauses,SAT,time_cryptosat,result_random,time_random,branches_random,implications_random,result_two_clause,time_two_clause,branches_two_clause,implications_two_clause,result_max_freq,time_max_freq,branches_max_freq,implications_max_freq,result_DLCS,time_DLCS,branches_DLCS,implications_DLCS,result_VSIDS,time_VSIDS,branches_VSIDS,implications_VSIDS
37,randN75_K3_R4.3_L323_256.cnf,75,322,True,0.000401,SAT,19.302797,2106,34207,SAT,0.089185,37,670,SAT,0.165769,79,1502,SAT,0.245681,75,1477,SAT,0.158068,73,1324
38,randN75_K3_R4.3_L323_75.cnf,75,323,True,0.000107,SAT,0.108231,61,975,SAT,0.032097,26,160,SAT,0.233601,98,1780,SAT,0.023316,26,56,SAT,0.010694,20,60
39,randN75_K3_R4.3_L323_221.cnf,75,322,True,0.000476,SAT,1.036517,345,5253,SAT,0.359472,117,2382,SAT,0.215446,89,1926,SAT,0.066576,32,461,SAT,0.011195,14,73
40,randN75_K3_R4.3_L323_27.cnf,75,323,True,0.000246,SAT,1.702072,494,8088,SAT,0.075764,37,517,SAT,0.225468,100,1767,SAT,0.023233,23,61,SAT,0.045647,37,340
41,randN75_K3_R4.3_L323_40.cnf,75,323,True,9e-05,SAT,2.597998,667,10583,SAT,0.180467,60,1441,SAT,0.194919,93,1618,SAT,0.046421,21,328,SAT,0.028871,28,184
42,randN75_K3_R4.3_L323_145.cnf,75,323,True,0.000465,SAT,16.970621,1803,32068,SAT,0.113113,47,817,SAT,0.036486,35,264,SAT,0.165312,70,1119,SAT,0.177934,74,1415
43,randN75_K3_R4.3_L323_91.cnf,75,323,True,0.000161,SAT,3.079639,731,11810,SAT,0.134082,57,1011,SAT,0.189477,91,1392,SAT,0.504081,166,2915,SAT,0.233754,107,1715
44,randN75_K3_R4.3_L323_155.cnf,75,323,True,0.000263,SAT,2.719563,709,10711,SAT,0.190907,69,1382,SAT,0.463863,189,3179,SAT,0.253889,93,1652,SAT,0.139961,74,1102
45,randN75_K3_R4.3_L323_106.cnf,75,323,True,0.000401,SAT,6.68527,1214,18785,SAT,0.077629,34,544,SAT,0.195314,96,1550,SAT,0.022794,20,88,SAT,0.010391,18,65
46,randN75_K3_R4.3_L323_212.cnf,75,323,True,0.000134,SAT,2.514101,619,10079,SAT,0.216295,77,1622,SAT,0.278044,115,2279,SAT,0.119884,50,798,SAT,0.019774,25,128
47,randN75_K3_R4.3_L323_82.cnf,75,323,True,0.000159,SAT,0.403108,191,2660,SAT,0.056326,28,392,SAT,0.124636,60,1082,SAT,0.025216,19,104,SAT,0.033941,36,184
48,randN75_K3_R4.3_L323_77.cnf,75,323,True,4.2e-05,SAT,0.194614,110,1464,SAT,0.047369,29,296,SAT,0.056088,35,540,SAT,0.718977,203,4210,SAT,0.187822,95,1513
49,randN75_K3_R4.3_L323_101.cnf,75,323,True,0.000124,SAT,8.415341,1299,21874,SAT,0.024667,13,199,SAT,0.157747,74,1273,SAT,0.072341,36,461,SAT,0.018226,22,74
50,randN75_K3_R4.3_L323_297.cnf,75,323,True,0.000549,SAT,0.032318,26,292,SAT,0.090117,40,753,SAT,0.127921,65,1074,SAT,0.074901,43,450,SAT,0.011368,15,62
51,randN75_K3_R4.3_L323_292.cnf,75,323,True,9.3e-05,SAT,1.486561,475,7323,SAT,0.038841,27,229,SAT,0.136312,54,1078,SAT,0.026441,24,83,SAT,0.026397,29,192
52,randN75_K3_R4.3_L323_147.cnf,75,323,True,0.000409,SAT,1.144126,364,6060,SAT,0.871203,220,4838,SAT,0.329139,150,2474,SAT,0.046215,27,261,SAT,0.133315,79,1057
53,randN75_K3_R4.3_L323_228.cnf,75,323,True,0.000119,SAT,18.471572,2024,33681,SAT,0.074698,34,591,SAT,0.044041,28,395,SAT,0.025241,21,127,SAT,0.014315,23,80
54,randN75_K3_R4.3_L323_13.cnf,75,322,True,7.1e-05,SAT,9.46863,1353,22541,SAT,0.12288,49,929,SAT,0.28807,110,2185,SAT,0.050412,35,227,SAT,0.011248,16,59
55,randN75_K3_R4.3_L323_218.cnf,75,323,True,7.8e-05,SAT,0.964012,322,5344,SAT,0.072806,40,443,SAT,0.040455,26,314,SAT,0.014596,15,60,SAT,0.021108,41,70
56,randN75_K3_R4.3_L323_46.cnf,75,323,True,0.000236,SAT,3.0806,769,11424,SAT,0.058365,24,483,SAT,0.170485,79,1524,SAT,0.186666,82,1293,SAT,0.236878,109,1764
57,randN75_K3_R4.3_L323_189.cnf,75,323,True,0.000174,SAT,0.083337,46,673,SAT,0.192343,72,1429,SAT,0.131078,57,1092,SAT,0.160442,58,1182,SAT,0.018514,16,174
58,randN75_K3_R4.3_L323_71.cnf,75,323,True,7.4e-05,SAT,0.262312,125,1921,SAT,0.091725,48,627,SAT,0.0875,50,828,SAT,0.260579,91,1865,SAT,0.07976,51,648
59,randN75_K3_R4.3_L323_10.cnf,75,323,True,0.00015,SAT,8.610828,1331,21335,SAT,0.143782,59,1005,SAT,0.319593,126,2271,SAT,0.02018,21,56,SAT,0.108399,69,814
60,randN75_K3_R4.3_L323_122.cnf,75,323,True,0.000376,SAT,4.302211,927,14280,SAT,0.132638,58,919,SAT,0.079777,51,681,SAT,0.428959,145,2667,SAT,0.145243,70,1068
61,randN75_K3_R4.3_L323_175.cnf,75,323,True,0.000166,SAT,3.032929,737,11888,SAT,0.238317,83,1636,SAT,0.25459,100,2119,SAT,0.572595,174,3733,SAT,0.710477,226,4520
62,randN75_K3_R4.3_L323_210.cnf,75,323,True,4e-05,SAT,0.194683,104,1583,SAT,0.14048,56,993,SAT,0.187423,94,1674,SAT,0.044523,27,301,SAT,0.013204,14,97
63,randN75_K3_R4.3_L323_208.cnf,75,323,True,0.00011,SAT,0.206198,105,1605,SAT,0.08576,46,664,SAT,0.020378,13,117,SAT,0.027281,15,70,SAT,0.016295,23,83
64,randN75_K3_R4.3_L323_157.cnf,75,323,True,0.000253,SAT,1.107674,416,6139,SAT,0.066826,38,424,SAT,0.176443,80,1452,SAT,0.641296,190,3742,SAT,0.393464,168,2713
65,randN75_K3_R4.3_L323_138.cnf,75,322,True,0.000454,SAT,13.009002,1782,28427,SAT,0.039205,23,267,SAT,0.073001,43,683,SAT,0.496349,148,3050,SAT,0.342251,131,2313
66,randN75_K3_R4.3_L323_254.cnf,75,323,True,0.000703,SAT,0.367969,177,2508,SAT,0.22933,86,1629,SAT,0.348644,144,2673,SAT,0.14494,56,1097,SAT,0.034092,25,225
67,randN75_K3_R4.3_L323_217.cnf,75,323,True,0.001048,SAT,11.415706,1498,26134,SAT,0.09007,40,691,SAT,0.373753,134,2979,SAT,0.258616,90,1784,SAT,0.217733,98,1717
68,randN75_K3_R4.3_L323_43.cnf,75,323,True,0.000695,SAT,1.324891,424,6950,SAT,0.543228,158,3335,SAT,0.296243,105,2469,SAT,0.606526,168,3429,SAT,0.531343,187,3836
69,randN75_K3_R4.3_L323_26.cnf,75,323,True,5.6e-05,SAT,0.160073,89,1314,SAT,0.257975,95,1768,SAT,0.204641,85,1657,SAT,0.158287,60,1090,SAT,0.268052,109,2088
70,randN75_K3_R4.3_L323_172.cnf,75,323,True,7.8e-05,SAT,1.359994,435,6647,SAT,0.124469,53,835,SAT,0.511924,163,3979,SAT,0.294847,99,1950,SAT,0.152594,64,1239
71,randN75_K3_R4.3_L323_247.cnf,75,323,True,0.000173,SAT,5.885128,1136,17661,SAT,0.10375,42,722,SAT,0.149796,67,1255,SAT,0.137946,61,843,SAT,0.035566,32,269
72,randN75_K3_R4.3_L323_114.cnf,75,323,True,0.000459,SAT,0.506578,225,3589,SAT,0.11445,50,835,SAT,0.422182,148,3203,SAT,0.227177,85,1594,SAT,0.040294,31,354
73,randN75_K3_R4.3_L323_198.cnf,75,323,True,0.000256,SAT,4.806698,976,16078,SAT,0.028241,17,200,SAT,0.042221,24,341,SAT,0.021766,16,115,SAT,0.04748,35,401
74,randN75_K3_R4.3_L323_158.cnf,75,323,True,0.000913,SAT,1.286088,410,6523,SAT,0.20877,70,1511,SAT,0.058152,33,531,SAT,0.017364,14,86,SAT,0.04722,30,411
75,randN75_K3_R4.3_L323_19.cnf,75,323,True,0.000205,SAT,2.856421,737,11094,SAT,0.144965,61,1077,SAT,0.020364,23,138,SAT,0.141651,55,1153,SAT,0.083848,47,777
76,randN75_K3_R4.3_L323_181.cnf,75,323,True,0.000204,SAT,0.257553,139,1735,SAT,0.151779,54,1102,SAT,0.182893,85,1509,SAT,0.024686,25,60,SAT,0.014729,28,47
77,randN75_K3_R4.3_L323_235.cnf,75,323,True,0.000428,SAT,7.419436,1218,19769,SAT,0.543398,158,3248,SAT,0.201658,92,1700,SAT,0.471742,150,2836,SAT,0.46967,196,3022
78,randN75_K3_R4.3_L323_36.cnf,75,323,True,0.000315,SAT,0.643481,228,3905,SAT,0.030304,24,164,SAT,0.146814,59,883,SAT,0.07225,38,443,SAT,0.085372,56,643
79,randN75_K3_R4.3_L323_279.cnf,75,323,True,0.000403,SAT,2.423435,660,10616,SAT,0.050353,27,372,SAT,0.419689,154,2957,SAT,0.20583,76,1375,SAT,0.308298,134,2218
80,randN75_K3_R4.3_L323_109.cnf,75,323,True,0.000205,SAT,5.922288,1067,17741,SAT,0.122997,55,891,SAT,0.318819,119,2484,SAT,0.59329,168,3604,SAT,0.398917,150,3088
81,randN75_K3_R4.3_L323_163.cnf,75,323,True,0.000492,SAT,13.501174,1684,28089,SAT,0.514297,153,3424,SAT,0.016085,12,153,SAT,0.649234,190,3724,SAT,0.212316,88,1658
82,randN75_K3_R4.3_L323_66.cnf,75,322,True,0.00077,SAT,5.76423,977,17160,SAT,0.218414,78,1664,SAT,0.409976,132,3135,SAT,0.174858,64,1134,SAT,0.224715,97,1676
83,randN75_K3_R4.3_L323_283.cnf,75,323,True,0.000314,SAT,43.953252,3102,53628,SAT,0.137221,54,1000,SAT,1.173525,358,6579,SAT,0.042367,27,232,SAT,0.104563,51,745
84,randN75_K3_R4.3_L323_291.cnf,75,322,True,0.000253,SAT,0.801492,285,4882,SAT,0.220215,84,1620,SAT,0.25648,117,2153,SAT,0.565112,165,3506,SAT,0.465025,163,3135
85,randN75_K3_R4.3_L323_22.cnf,75,323,True,6.9e-05,SAT,1.277015,420,6474,SAT,0.019212,18,79,SAT,0.119408,61,1103,SAT,0.076034,49,400,SAT,0.037683,38,287
86,randN75_K3_R4.3_L323_203.cnf,75,323,True,0.000829,SAT,9.072987,1289,22057,SAT,0.243339,80,1815,SAT,0.111902,64,1057,SAT,0.511578,157,3336,SAT,0.117052,65,873
87,randN75_K3_R4.3_L323_275.cnf,75,323,True,0.000534,SAT,3.237644,756,12315,SAT,0.353004,112,2506,SAT,1.151124,302,6470,SAT,0.44425,126,2635,SAT,0.04771,38,376
88,randN75_K3_R4.3_L323_18.cnf,75,323,True,0.000274,SAT,1.241182,418,6368,SAT,0.170293,67,1258,SAT,0.026245,21,219,SAT,0.358422,111,2321,SAT,0.333823,136,2353
89,randN75_K3_R4.3_L323_206.cnf,75,323,True,0.000211,SAT,7.142512,1147,19435,SAT,0.373251,114,2408,SAT,0.36387,128,2666,SAT,0.350185,112,2252,SAT,0.764761,235,5098
90,randN75_K3_R4.3_L323_76.cnf,75,323,True,0.000153,SAT,0.540346,226,3371,SAT,0.015611,15,79,SAT,0.769735,222,4898,SAT,0.059792,43,309,SAT,0.020575,24,94
91,randN75_K3_R4.3_L323_139.cnf,75,323,True,0.000518,SAT,6.258804,1045,17799,SAT,0.309988,105,2369,SAT,0.063478,36,640,SAT,0.122306,51,842,SAT,0.121855,63,1027
92,randN75_K3_R4.3_L323_86.cnf,75,323,True,0.000385,SAT,2.400904,673,9448,SAT,0.067781,29,499,SAT,0.308904,114,2450,SAT,0.128131,57,920,SAT,0.197913,93,1572
93,randN75_K3_R4.3_L323_61.cnf,75,322,True,4.9e-05,SAT,1.989191,548,8732,SAT,0.245606,82,1717,SAT,0.1206,62,987,SAT,0.228694,79,1562,SAT,0.111287,55,960
94,randN75_K3_R4.3_L323_108.cnf,75,323,True,0.000545,SAT,15.037572,1744,30925,SAT,0.138651,56,1026,SAT,0.241564,109,1832,SAT,0.036522,31,178,SAT,0.017045,25,78
95,randN75_K3_R4.3_L323_0.cnf,75,323,True,0.000182,SAT,0.058483,36,396,SAT,0.072675,32,486,SAT,0.11802,63,1030,SAT,0.353396,115,2212,SAT,0.083732,54,658
96,randN75_K3_R4.3_L323_31.cnf,75,322,True,0.00019,SAT,7.586563,1334,20257,SAT,0.017799,12,120,SAT,0.185412,83,1522,SAT,0.150802,66,1019,SAT,0.114372,64,902
97,randN75_K3_R4.3_L323_111.cnf,75,323,True,0.000692,SAT,0.460374,191,3079,SAT,0.030093,23,178,SAT,0.216709,82,1862,SAT,0.56171,167,3447,SAT,0.067698,39,513
98,randN75_K3_R4.3_L323_263.cnf,75,323,True,0.000262,SAT,0.442462,198,2847,SAT,0.07954,35,595,SAT,0.066476,37,579,SAT,0.245352,92,1567,SAT,0.192618,104,1463
99,randN75_K3_R4.3_L323_119.cnf,75,323,True,5.5e-05,SAT,1.344396,402,6685,SAT,0.040824,23,270,SAT,0.06459,30,590,SAT,0.037576,23,231,SAT,0.031661,27,216
100,randN75_K3_R4.3_L323_271.cnf,75,323,True,0.000859,SAT,2.189189,554,9445,SAT,0.289936,100,2022,SAT,0.068842,35,659,SAT,0.60731,175,3442,SAT,0.383049,138,2735
101,randN75_K3_R4.3_L323_21.cnf,75,323,True,7e-05,SAT,0.357849,161,2471,SAT,0.124364,52,940,SAT,0.216809,99,1650,SAT,0.066229,38,373,SAT,0.048596,42,347
102,randN75_K3_R4.3_L323_1.cnf,75,323,True,8.8e-05,SAT,2.891313,702,10784,SAT,0.264935,94,1948,SAT,0.059433,37,468,SAT,0.082356,38,540,SAT,0.018116,19,123
103,randN75_K3_R4.3_L323_173.cnf,75,323,True,0.000228,SAT,0.540027,242,3642,SAT,0.107049,48,849,SAT,0.513792,157,3635,SAT,0.626901,182,3639,SAT,0.420817,156,2921
104,randN75_K3_R4.3_L323_262.cnf,75,323,True,2.7e-05,SAT,0.026313,22,206,SAT,0.08779,36,640,SAT,0.145081,83,1148,SAT,0.03832,30,187,SAT,0.095653,54,785
105,randN75_K3_R4.3_L323_298.cnf,75,323,True,0.000103,SAT,3.498502,768,12841,SAT,0.27106,95,1863,SAT,0.078456,35,693,SAT,0.324652,109,2152,SAT,0.388201,149,2599
106,randN75_K3_R4.3_L323_88.cnf,75,323,True,0.000274,SAT,12.49069,1722,27845,SAT,0.161374,59,1186,SAT,0.118245,55,898,SAT,0.082119,42,480,SAT,0.084934,42,708
107,randN75_K3_R4.3_L323_154.cnf,75,323,True,0.00115,SAT,8.043032,1232,21765,SAT,0.425942,128,2939,SAT,0.764332,215,5060,SAT,0.516682,149,3289,SAT,0.085016,37,676
108,randN75_K3_R4.3_L323_140.cnf,75,323,,4e-06,SAT,12.756515,1639,28043,SAT,0.064368,30,523,SAT,0.552981,194,3841,SAT,0.085764,44,618,SAT,0.22706,89,1733
109,randN75_K3_R4.3_L323_200.cnf,75,323,,4e-06,SAT,2.759969,676,10750,SAT,0.022474,16,164,SAT,0.306636,119,2317,SAT,0.028183,27,78,SAT,0.061885,53,464
110,randN75_K3_R4.3_L323_34.cnf,75,323,,3e-06,SAT,0.148356,88,1165,SAT,0.042362,26,291,SAT,0.022016,27,110,SAT,0.030054,32,81,SAT,0.017505,34,42
111,randN75_K3_R4.3_L323_148.cnf,75,323,,4e-06,SAT,1.369844,455,6894,SAT,0.16512,62,1224,SAT,0.035438,26,335,SAT,0.035953,32,131,SAT,0.083002,58,597
112,randN75_K3_R4.3_L323_80.cnf,75,323,,4e-06,SAT,0.404181,191,2712,SAT,0.022465,16,160,SAT,0.255517,94,1839,SAT,0.034585,34,129,SAT,0.041338,42,305
113,randN75_K3_R4.3_L323_28.cnf,75,323,,4e-06,SAT,0.226154,119,1696,SAT,0.025687,18,180,SAT,0.349505,137,2639,SAT,0.059747,33,410,SAT,0.121964,57,1008
114,randN75_K3_R4.3_L323_199.cnf,75,323,,4e-06,SAT,0.269228,122,2112,SAT,0.422774,133,2796,SAT,0.190096,84,1599,SAT,0.051809,35,246,SAT,0.05771,39,459
115,randN75_K3_R4.3_L323_17.cnf,75,323,,4e-06,SAT,0.125556,66,1098,SAT,0.149844,66,1060,SAT,0.025561,18,89,SAT,0.038877,20,200,SAT,0.050297,34,410
116,randN75_K3_R4.3_L323_190.cnf,75,323,,4e-06,SAT,0.245851,126,1813,SAT,0.13394,51,1015,SAT,0.446625,161,3382,SAT,0.216587,77,1452,SAT,0.01331,21,75
117,randN75_K3_R4.3_L323_195.cnf,75,323,,4e-06,SAT,15.078164,1923,30457,SAT,0.359384,110,2400,SAT,0.041741,26,343,SAT,0.158423,64,1119,SAT,0.570612,193,3833
118,randN75_K3_R4.3_L323_280.cnf,75,323,,4e-06,SAT,0.742992,254,4501,SAT,0.257208,91,1805,SAT,0.139964,64,1186,SAT,0.134501,54,985,SAT,0.054002,35,398
119,randN75_K3_R4.3_L323_90.cnf,75,323,,4e-06,SAT,5.257917,1027,16784,SAT,0.358298,105,2468,SAT,0.30311,115,2465,SAT,0.055502,23,423,SAT,0.136595,69,1145
120,randN75_K3_R4.3_L323_56.cnf,75,323,,4e-06,SAT,4.120139,872,14284,SAT,0.165742,59,1234,SAT,0.449701,159,3397,SAT,0.114356,43,860,SAT,0.061831,43,541
121,randN75_K3_R4.3_L323_185.cnf,75,323,,4e-06,SAT,4.572836,897,15011,SAT,0.021576,12,171,SAT,0.22773,89,1911,SAT,0.491558,154,3012,SAT,0.357002,129,2400
122,randN75_K3_R4.3_L323_130.cnf,75,323,,4e-06,SAT,2.771435,661,11105,SAT,0.064481,29,529,SAT,0.118904,53,968,SAT,0.113827,47,853,SAT,0.030921,21,278
123,randN75_K3_R4.3_L323_152.cnf,75,323,,4e-06,SAT,8.877866,1387,22799,SAT,0.476547,149,3071,SAT,0.070225,42,593,SAT,0.014171,12,64,SAT,0.035606,25,242
124,randN75_K3_R4.3_L323_54.cnf,75,323,,4e-06,SAT,2.789765,630,11442,SAT,0.107409,45,783,SAT,0.008873,9,70,SAT,0.0193,19,66,SAT,0.01377,25,52
125,randN75_K3_R4.3_L323_5.cnf,75,323,,4e-06,SAT,1.996292,576,8840,SAT,0.298718,101,2075,SAT,0.136379,70,1082,SAT,0.0938,43,661,SAT,0.159777,70,1297
126,randN75_K3_R4.3_L323_278.cnf,75,323,,4e-06,SAT,13.280176,1615,27993,SAT,0.300779,101,2144,SAT,0.259601,113,2153,SAT,0.027467,19,172,SAT,0.060907,40,486
127,randN75_K3_R4.3_L323_282.cnf,75,323,,4e-06,SAT,3.90087,846,14007,SAT,0.149062,60,1051,SAT,0.138956,63,1082,SAT,0.661096,192,3574,SAT,0.242286,107,1776
128,randN75_K3_R4.3_L323_277.cnf,75,323,,4e-06,SAT,1.917361,541,8840,SAT,0.016143,13,82,SAT,0.281953,105,2258,SAT,0.024958,15,131,SAT,0.013623,18,77
129,randN75_K3_R4.3_L323_272.cnf,75,323,,4e-06,SAT,6.430241,1051,19188,SAT,0.029893,20,185,SAT,0.108296,40,1107,SAT,0.426893,135,2647,SAT,0.202614,97,1396
130,randN75_K3_R4.3_L323_213.cnf,75,323,,4e-06,SAT,0.329956,162,2378,SAT,0.127817,53,930,SAT,0.207288,94,1722,SAT,0.23284,91,1656,SAT,0.040419,36,298
131,randN75_K3_R4.3_L323_93.cnf,75,322,,5e-06,SAT,4.525519,895,15461,SAT,0.063738,29,517,SAT,0.025696,18,178,SAT,0.122887,48,831,SAT,0.040424,27,276
132,randN75_K3_R4.3_L323_150.cnf,75,323,,5e-06,SAT,14.84921,1685,30265,SAT,0.088839,38,657,SAT,0.148367,68,1240,SAT,0.08897,48,596,SAT,0.071907,47,514
