,filename,variables,clauses,SAT,time_cryptosat,result_random,time_random,branches_random,implications_random,result_two_clause,time_two_clause,branches_two_clause,implications_two_clause,result_max_freq,time_max_freq,branches_max_freq,implications_max_freq,result_DLCS,time_DLCS,branches_DLCS,implications_DLCS,result_VSIDS,time_VSIDS,branches_VSIDS,implications_VSIDS
72,randN50_K3_R4.3_L215_120.cnf,50,214,False,0.000154,UNSAT,0.869998,371,5495,UNSAT,0.096124,52,970,UNSAT,0.068493,51,860,UNSAT,0.10348,59,933,UNSAT,0.11358,80,1235
73,randN50_K3_R4.3_L215_186.cnf,50,215,False,0.000197,UNSAT,0.417078,229,3398,UNSAT,0.060018,32,681,UNSAT,0.058524,36,670,UNSAT,0.060298,30,612,UNSAT,0.087753,58,983
74,randN50_K3_R4.3_L215_108.cnf,50,215,False,0.000242,UNSAT,0.475933,254,3655,UNSAT,0.062466,29,613,UNSAT,0.108303,61,1093,UNSAT,0.124019,67,1139,UNSAT,0.164341,108,1595
75,randN50_K3_R4.3_L215_12.cnf,50,215,False,7.9e-05,UNSAT,0.477656,251,3718,UNSAT,0.059313,33,644,UNSAT,0.05064,35,581,UNSAT,0.060293,31,605,UNSAT,0.0663,48,712
76,randN50_K3_R4.3_L215_189.cnf,50,215,False,0.00017,UNSAT,0.342912,210,2657,UNSAT,0.074962,41,705,UNSAT,0.061747,44,652,UNSAT,0.073556,48,615,UNSAT,0.057894,49,595
77,randN50_K3_R4.3_L215_227.cnf,50,215,False,0.000246,UNSAT,1.754917,599,8375,UNSAT,0.110358,54,1069,UNSAT,0.084773,53,884,UNSAT,0.07525,39,670,UNSAT,0.107461,78,1162
78,randN50_K3_R4.3_L215_105.cnf,50,215,False,0.000188,UNSAT,0.42649,235,3236,UNSAT,0.033147,16,399,UNSAT,0.071472,47,777,UNSAT,0.074527,41,752,UNSAT,0.070008,49,783
79,randN50_K3_R4.3_L215_246.cnf,50,215,False,0.000149,UNSAT,0.263815,181,2196,UNSAT,0.050301,26,467,UNSAT,0.12135,88,1206,UNSAT,0.095377,58,944,UNSAT,0.064015,44,813
80,randN50_K3_R4.3_L215_255.cnf,50,215,False,0.000187,UNSAT,0.202964,127,1785,UNSAT,0.114379,65,1104,UNSAT,0.054056,49,640,UNSAT,0.061141,41,597,UNSAT,0.067221,48,745
81,randN50_K3_R4.3_L215_166.cnf,50,215,False,0.000165,UNSAT,0.34567,231,2702,UNSAT,0.079735,44,868,UNSAT,0.047573,33,564,UNSAT,0.043216,24,429,UNSAT,0.054128,39,650
82,randN50_K3_R4.3_L215_59.cnf,50,215,False,0.000147,UNSAT,0.366346,206,2992,UNSAT,0.088488,47,861,UNSAT,0.041116,28,503,UNSAT,0.082178,45,759,UNSAT,0.064751,42,612
83,randN50_K3_R4.3_L215_146.cnf,50,215,False,0.000126,UNSAT,0.191624,139,1748,UNSAT,0.078165,42,806,UNSAT,0.047878,31,635,UNSAT,0.059207,31,561,UNSAT,0.066468,45,792
84,randN50_K3_R4.3_L215_226.cnf,50,215,False,0.000172,UNSAT,0.818199,370,5110,UNSAT,0.050211,30,515,UNSAT,0.077826,53,859,UNSAT,0.095386,52,855,UNSAT,0.092591,64,916
85,randN50_K3_R4.3_L215_197.cnf,50,215,False,0.000179,UNSAT,0.374984,216,3118,UNSAT,0.083281,48,813,UNSAT,0.130003,78,1276,UNSAT,0.103912,54,954,UNSAT,0.1412,96,1474
86,randN50_K3_R4.3_L215_131.cnf,50,215,False,0.000115,UNSAT,0.289073,183,2561,UNSAT,0.041543,21,485,UNSAT,0.094297,62,1093,UNSAT,0.049256,27,495,UNSAT,0.118221,83,1299
